CAND_ID,degree_in,degree_in_raw,degree_out,degree_out_raw,pagerank,katz,CANDIDATE NAME,in_closeness,out_closeness,total,negative,positive,absolute,PAC,CAND_PTY_AFFILIATION,CAND_OFFICE_ST,cumulative_occurrence,24E,24A,total_24a_positive,total_24e_positive,chairs_next,chairs_now
H6MI15127,0.052995391705069124,23,0.002304147465437788,1,0.043381954425872685,0.07586438172944764,"Kilpatrick, Carolyn Cheeks",0.14413905674220756,0.002304147465437788,535785,-30.7,566.485,597.185,161,DEM,MI,1,0.0,0.0,0.0,0.0,0,0
H6HI02251,0.002304147465437788,1,0.0,0,0.0009069555958369463,0.018317956858010655,"Hirono, Mazie",0.008220970586561984,0.0,428109,-26.0,454.109,480.109,115,DEM,HI,1,0.0,0.0,0.0,0.0,0,0
H4KY06072,0.0,0,0.03686635944700461,16,0.0008717652851550921,0.016321097464222955,"Chandler, Ben",0.0,0.05842516529753557,469741,-10.0,479.741,489.741,129,DEM,KY,1,0.0,0.0,0.0,0.0,0,0
H6MI12181,0.0,0,0.02304147465437788,10,0.0008717652851550921,0.016321097464222955,"Miller, Candice S.",0.0,0.06754583782723797,401097,-7.5,408.597,416.097,125,REP,MI,1,0.0,0.0,0.0,0.0,0,0
H2FL05127,0.002304147465437788,1,0.002304147465437788,1,0.0009458793166704515,0.017953207210645254,"Brown-Waite, Virginia ""Ginny""",0.002304147465437788,0.002304147465437788,364081,-15.5,379.581,395.081,123,REP,FL,1,0.0,0.0,0.0,0.0,0,0
H6NE03115,0.002304147465437788,1,0.013824884792626727,6,0.0012082884761594782,0.018649711742860595,"Smith, Adrian",0.007761338830948338,0.053058519032889336,363200,-15.0,378.2,393.2,133,REP,NE,1,0.0,0.0,0.0,0.0,0,0
H6NY04112,0.0,0,0.002304147465437788,1,0.0008717652851550921,0.016321097464222955,"McCarthy, Carolyn",0.0,0.002304147465437788,488763,-12.556,501.319,513.875,148,DEM,NY,1,0.0,0.0,0.0,0.0,0,0
H8NV03036,0.10138248847926268,44,0.0,0,0.003537387211289189,0.11014302012039716,"Titus, Dina",0.1468905599495591,0.0,2305659,0.0,2305.659,2305.659,117,DEM,NV,1,0.0,0.0,0.0,0.0,0,0
H2TN05131,0.002304147465437788,1,0.004608294930875576,2,0.0008900130277170683,0.018377458747915763,"Cooper, Jim",0.00754084625052367,0.004608294930875576,278445,-9.5,287.945,297.445,99,DEM,TN,1,0.0,0.0,0.0,0.0,0,0
H8LA04225,0.029953917050691243,13,0.0,0,0.002335708248156386,0.04079267897567533,"Fleming, John",0.05702428113293987,0.0,854322,0.0,854.322,854.322,65,REP,LA,1,0.0,0.0,0.0,0.0,0,0
H8VA02046,0.06912442396313365,30,0.0,0,0.00303294319815933,0.08226690635253964,"Nye, Glenn C., III",0.1309725927722532,0.0,1321727,0.0,1321.727,1321.727,94,DEM,VA,1,0.0,0.0,0.0,0.0,0,0
H6NJ12136,0.016129032258064516,7,0.0,0,0.0015351727458122817,0.03265066218987414,"Lance, Leonard",0.05302157519899455,0.0,1173800,-1.25,1175.05,1176.3,105,REP,NJ,1,0.0,0.0,0.0,0.0,0,0
H6NC04037,0.006912442396313364,3,0.013824884792626727,6,0.000965671014993081,0.022192219589806654,"Price, David",0.013717715143071482,0.013405948889819858,464995,-10.9,475.895,486.795,160,DEM,NC,1,0.0,0.0,0.0,0.0,0,0
H8VA11062,0.059907834101382486,26,0.002304147465437788,1,0.0018847249232115607,0.06745238740984975,"Connolly, Gerald E.  ""Gerry""",0.12041726301882637,0.04486425906768237,1704902,-2.0,1706.902,1708.902,177,DEM,VA,1,0.0,0.0,0.0,0.0,0,0
H8AL05109,0.04377880184331797,19,0.0,0,0.0019600473928377635,0.060895109602522535,"Griffith, Parker",0.10978136585703892,0.0,1608955,-4.0,1612.955,1616.955,170,REP,AL,1,0.0,0.0,0.0,0.0,0,0
H8NM02032,0.03917050691244239,17,0.0,0,0.001884576497283159,0.05076265365568764,"Teague, Harry ",0.08645106101161731,0.0,1048843,0.0,1048.843,1048.843,79,DEM,NM,1,0.0,0.0,0.0,0.0,0,0
H8OR05107,0.041474654377880185,18,0.0,0,0.001648184552466484,0.0535695629856413,"Schrader, Kurt",0.11474802554566066,0.0,849109,-1.348,850.457,851.805,155,DEM,OR,1,0.0,0.0,0.0,0.0,0,0
H2IL01042,0.002304147465437788,1,0.004608294930875576,2,0.0008797425697948335,0.018358546553477142,"Rush, Bobby L.",0.007373271889400922,0.045474747947320406,257792,-14.5,272.292,286.792,113,DEM,IL,1,0.0,0.0,0.0,0.0,0,0
H4CA23011,0.002304147465437788,1,0.0,0,0.0008797425697948335,0.018358546553477142,"Waters, Maxine",0.007373271889400922,0.0,161963,-15.0,176.963,191.963,53,DEM,CA,1,0.0,0.0,0.0,0.0,0,0
H4MO05234,0.002304147465437788,1,0.002304147465437788,1,0.0008797425697948335,0.018358546553477142,"Cleaver, Emanuel, II",0.007373271889400922,0.05198370606743977,305320,-9.0,314.32,323.32,111,DEM,MO,1,0.0,0.0,0.0,0.0,0,0
H6GA04129,0.004608294930875576,2,0.0,0,0.0008979903123568099,0.020414907837169954,"Johnson, Henry C. ""Hank,"" Jr.",0.011059907834101384,0.0,239843,-4.0,243.843,247.843,82,DEM,GA,1,0.0,0.0,0.0,0.0,0,0
H2GA13012,0.08064516129032258,35,0.0,0,0.00492917711789926,0.10548232194339824,"Scott, David",0.14242674550039128,0.0,1158965,-14.0,1172.965,1186.965,265,DEM,GA,1,0.0,0.0,0.0,0.0,0,0
H4IL07037,0.002304147465437788,1,0.009216589861751152,4,0.0008797425697948335,0.018358546553477142,"Davis, Danny K.",0.007373271889400922,0.009600614439324117,288470,-22.1,310.57,332.67,102,DEM,IL,1,0.0,0.0,0.0,0.0,0,0
H0NY18065,0.006912442396313364,3,0.004608294930875576,2,0.0013939502014321758,0.026698860470622185,"Serrano, Jose E.",0.07563185008470767,0.05142336127055991,258595,-6.5,265.095,271.595,85,DEM,NY,1,0.0,0.0,0.0,0.0,0,0
H6MN05183,0.004608294930875576,2,0.02304147465437788,10,0.0008925208510905853,0.019990656299899438,"Ellison, Keith",0.008465237427369264,0.05249135944700461,304138,-9.0,313.138,322.138,102,DEM,MN,1,0.0,0.0,0.0,0.0,0,0
H2AZ07070,0.002304147465437788,1,0.013824884792626727,6,0.0008797425697948335,0.018358546553477142,"Grijalva, Raúl",0.007373271889400922,0.035978013436233414,298709,-2.5,301.209,303.709,84,DEM,AZ,1,0.0,0.0,0.0,0.0,0,0
H4TX09095,0.002304147465437788,1,0.016129032258064516,7,0.0008797425697948335,0.018358546553477142,"Green, Al",0.00648376379809238,0.14963661174788226,260836,-21.5,282.336,303.836,83,DEM,TX,1,0.0,0.0,0.0,0.0,0,0
H8AL02130,0.07142857142857142,31,0.0,0,0.002908514869527542,0.09029220152085124,"Bright, Bobby",0.13089927117037617,0.0,1555218,-5.0,1560.218,1565.218,140,DEM,AL,1,0.0,0.0,0.0,0.0,0,0
H6CO05159,0.013824884792626727,6,0.0,0,0.0015531879172044486,0.0291576830716597,"Lamborn, Doug",0.0521329454470561,0.0,305167,-6.0,311.167,317.167,126,REP,CO,1,0.0,0.0,0.0,0.0,0,0
H8NM03196,0.02304147465437788,10,0.009216589861751152,4,0.0012604905711438975,0.03428123179246632,"Lujan, Ben R. ",0.07151630449839773,0.009216589861751152,428211,-8.0,436.211,444.211,88,DEM,NM,1,0.0,0.0,0.0,0.0,0,0
H2NY24036,0.0,0,0.016129032258064516,7,0.0008717652851550921,0.016321097464222955,"McHugh, John M.",0.0,0.05770042565166919,487324,-12.5,499.824,512.324,147,REP,NY,1,0.0,0.0,0.0,0.0,0,0
H8MS05047,0.004608294930875576,2,0.013824884792626727,6,0.00091682002532944,0.020266809661019018,"Taylor, Gene",0.06283572228765116,0.046443986499643014,333548,-25.5,359.048,384.548,110,DEM,MS,1,0.0,0.0,0.0,0.0,0,0
H4TX04039,0.0,0,0.027649769585253454,12,0.0008717652851550921,0.016321097464222955,"Gohmert, Louie",0.0,0.07431904213298222,158408,-0.5,158.908,159.408,81,REP,TX,1,0.0,0.0,0.0,0.0,0,0
H6MO08084,0.0,0,0.02304147465437788,10,0.0008717652851550921,0.016321097464222955,"Emerson, Jo Ann",0.0,0.06630487509095319,588153,-8.5,596.653,605.153,186,REP,MO,1,0.0,0.0,0.0,0.0,0,0
H8KY02031,0.02534562211981567,11,0.0,0,0.0018258762908777487,0.03805895145044747,"Guthrie, S. Brett",0.05906200781660153,0.0,1099255,-3.5,1102.755,1106.255,138,REP,KY,1,0.0,0.0,0.0,0.0,0,0
H6CA10088,0.002304147465437788,1,0.002304147465437788,1,0.0008900130277170683,0.018377458747915763,"Tauscher, Ellen O.",0.00754084625052367,0.037124080335282604,845717,-24.158,869.875,894.033,243,DEM,CA,1,0.0,0.0,0.0,0.0,0,0
H6AR02203,0.002304147465437788,1,0.002304147465437788,1,0.0008900130277170683,0.018377458747915763,"Snyder, Vic",0.00754084625052367,0.002304147465437788,147552,-8.5,156.052,164.552,57,DEM,AR,1,0.0,0.0,0.0,0.0,0,0
H2FL01100,0.002304147465437788,1,0.009216589861751152,4,0.0009449328824437146,0.018116418185287482,"Miller, Jeff",0.0030721966205837174,0.009216589861751152,153841,-12.2,166.041,178.241,63,REP,FL,1,0.0,0.0,0.0,0.0,0,0
H2TX31044,0.002304147465437788,1,0.018433179723502304,8,0.0008970049860983719,0.01832452815320141,"Carter, John",0.038342756457421676,0.04741653948167795,346654,-1.0,347.654,348.654,123,REP,TX,1,0.0,0.0,0.0,0.0,0,0
H4IN04099,0.016129032258064516,7,0.0,0,0.005607693311494777,0.0388871940259413,"Souder, Mark Edward",0.061695293953358474,0.0,915952,-7.0,922.952,929.952,131,REP,IN,1,0.0,0.0,0.0,0.0,0,0
H8NY26095,0.020737327188940093,9,0.0,0,0.0014289774471471567,0.03478333241686367,"Lee, Christopher J.",0.05030618455538028,0.0,1319671,-8.5,1328.171,1336.671,100,REP,NY,1,0.0,0.0,0.0,0.0,0,0
H8KS02090,0.04838709677419355,21,0.0,0,0.0036523527121060874,0.05915024304088459,"Jenkins, Lynn ",0.0632280962876034,0.0,787375,-8.0,795.375,803.375,115,REP,KS,1,0.0,0.0,0.0,0.0,0,0
H8MO09153,0.009216589861751152,4,0.0,0,0.0010265409948856333,0.023569316866299993,"Luetkemeyer, Blaine",0.04013676230117437,0.0,760070,-2.5,762.57,765.07,48,REP,MO,1,0.0,0.0,0.0,0.0,0,0
H8NE02139,0.04377880184331797,19,0.0,0,0.003734084710091411,0.06122602846717101,"Terry, Lee",0.07040543013525428,0.0,1171951,-5.382,1177.333,1182.715,227,REP,NE,1,0.0,0.0,0.0,0.0,0,0
H8WY00148,0.020737327188940093,9,0.0,0,0.0025715994401144405,0.037955315910033816,"Lummis, Cynthia M.",0.065569227358386,0.0,1004786,-4.168,1008.954,1013.122,103,REP,WY,1,0.0,0.0,0.0,0.0,0,0
H6CA21028,0.0,0,0.006912442396313364,3,0.0008717652851550921,0.016321097464222955,"Gallegly, Elton",0.0,0.042584539495034726,177382,-2.0,179.382,181.382,63,REP,CA,1,0.0,0.0,0.0,0.0,0,0
H8PA05071,0.009216589861751152,4,0.0,0,0.001109713408030648,0.023569316866299993,"Thompson, Glenn W.",0.04013676230117437,0.0,286276,-1.0,287.276,288.276,78,REP,PA,1,0.0,0.0,0.0,0.0,0,0
H8TN08033,0.0,0,0.002304147465437788,1,0.0008717652851550921,0.016321097464222955,"Tanner, John",0.0,0.0034562211981566822,1172480,-30.0,1202.48,1232.48,338,DEM,TN,1,0.0,0.0,0.0,0.0,0,0
H6CA34112,0.018433179723502304,8,0.0,0,0.002536067930786711,0.03666200827882906,"Lungren, Dan",0.05747182277497086,0.0,452909,-5.0,457.909,462.909,159,REP,CA,1,0.0,0.0,0.0,0.0,1,0
H4OK06056,0.0,0,0.006912442396313364,3,0.0008717652851550921,0.016321097464222955,"Lucas, Frank D.",0.0,0.007373271889400922,302985,-3.0,305.985,308.985,116,REP,OK,1,0.0,0.0,0.0,0.0,1,0
H6HI01121,0.002304147465437788,1,0.002304147465437788,1,0.0008900130277170683,0.018377458747915763,"Abercrombie, Neil",0.00754084625052367,0.04532137611613214,606735,-17.8,624.535,642.335,158,DEM,HI,1,0.0,0.0,0.0,0.0,0,0
H0WA02080,0.002304147465437788,1,0.041474654377880185,18,0.0008900130277170683,0.018377458747915763,"Larsen, Rick",0.00754084625052367,0.06619600009080384,684337,-11.5,695.837,707.337,209,DEM,WA,1,0.0,0.0,0.0,0.0,0,0
H6FL11126,0.002304147465437788,1,0.004608294930875576,2,0.0008900130277170683,0.018377458747915763,"Castor, Kathy",0.00754084625052367,0.004608294930875576,269902,-7.0,276.902,283.902,96,DEM,FL,1,0.0,0.0,0.0,0.0,0,0
H2SC05052,0.002304147465437788,1,0.06682027649769585,29,0.0008900130277170683,0.018377458747915763,"Spratt, John",0.00754084625052367,0.07998683344305464,778811,-21.9,800.711,822.611,200,DEM,SC,1,0.0,0.0,0.0,0.0,1,1
H0CA49055,0.002304147465437788,1,0.02304147465437788,10,0.0008900130277170683,0.018377458747915763,"Davis, Susan A.",0.00754084625052367,0.049585933647354904,227157,-5.52,232.677,238.197,73,DEM,CA,1,0.0,0.0,0.0,0.0,0,0
H8NY21203,0.02304147465437788,10,0.006912442396313364,3,0.002622563704662587,0.04362469532987062,"Tonko, Paul D.",0.11813043413419236,0.0069124423963133645,279241,0.0,279.241,279.241,72,DEM,NY,1,0.0,0.0,0.0,0.0,0,0
H8CO06138,0.002304147465437788,1,0.0,0,0.0008970049860983719,0.01832452815320141,"Coffman, Mike",0.0387211503527927,0.0,206313,-6.0,212.313,218.313,72,REP,CO,1,0.0,0.0,0.0,0.0,0,0
H8CA41063,0.002304147465437788,1,0.0,0,0.0009776424730341769,0.017953207210645254,"Miller, Gary G.",0.002304147465437788,0.0,279674,-3.0,282.674,285.674,87,REP,CA,1,0.0,0.0,0.0,0.0,0,0
H6FL08213,0.016129032258064516,7,0.0,0,0.0010497737563351002,0.028920488133565615,"Grayson, Alan",0.07022046298122613,0.0,892103,0.0,892.103,892.103,65,DEM,FL,1,0.0,0.0,0.0,0.0,0,0
H8NJ04014,0.0,0,0.002304147465437788,1,0.0008717652851550921,0.016321097464222955,"Smith, Christopher H. ",0.0,0.002304147465437788,225145,-2.0,227.145,229.145,65,REP,NJ,1,0.0,0.0,0.0,0.0,0,0
H8FL15107,0.009216589861751152,4,0.0,0,0.0016950857145718683,0.023792520935533745,"Posey, Bill",0.0400853889943074,0.0,405771,-6.0,411.771,417.771,91,REP,FL,1,0.0,0.0,0.0,0.0,0,0
H8NY19058,0.0,0,0.020737327188940093,9,0.0008717652851550921,0.016321097464222955,"Engel, Eliot L.",0.0,0.07927898535948778,438197,-13.5,451.697,465.197,145,DEM,NY,1,0.0,0.0,0.0,0.0,0,0
H6KS01096,0.002304147465437788,1,0.004608294930875576,2,0.0015163681193674822,0.01813455273802549,"Moran, Jerry ",0.0,0.002304147465437788,570506,-13.0,583.506,596.506,171,REP,KS,1,0.0,0.0,0.0,0.0,0,0
H0MT00033,0.0,0,0.004608294930875576,2,0.0008717652851550921,0.016321097464222955,"Rehberg, Denny",0.0,0.004608294930875576,361093,-5.0,366.093,371.093,133,REP,MT,1,0.0,0.0,0.0,0.0,0,0
H8IL13069,0.009216589861751152,4,0.0,0,0.0011636410799555962,0.024071409475093022,"Biggert, Judy",0.04443712969058591,0.0,710240,-13.0,723.24,736.24,200,REP,IL,1,0.0,0.0,0.0,0.0,0,0
H4KY01040,0.002304147465437788,1,0.0,0,0.0008950175023316488,0.0185248707537107,"Whitfield, Edward",0.03888248847926267,0.0,567469,-12.5,579.969,592.469,192,REP,KY,1,0.0,0.0,0.0,0.0,0,0
H2KY04071,0.004608294930875576,2,0.04608294930875576,20,0.0017101327125821715,0.02594922678339813,"Davis, Geoff",0.05352244009892293,0.06411540773392106,818548,-27.0,845.548,872.548,217,REP,KY,1,0.0,0.0,0.0,0.0,0,0
H8CA20059,0.0,0,0.004608294930875576,2,0.0008717652851550921,0.016321097464222955,"Nunes, Devin G.",0.0,0.04539793249470669,603884,-10.5,614.384,624.884,209,REP,CA,1,0.0,0.0,0.0,0.0,0,0
H6MO07128,0.0,0,0.009216589861751152,4,0.0008717652851550921,0.016321097464222955,"Blunt, Roy",0.0,0.009216589861751152,1514787,-57.1,1571.887,1628.987,345,REP,MO,1,0.0,0.0,0.0,0.0,0,1
H0KY05015,0.0,0,0.018433179723502304,8,0.0008717652851550921,0.016321097464222955,"Rogers, Harold ""Hal""",0.0,0.053418768624513516,356196,-11.5,367.696,379.196,103,REP,KY,1,0.0,0.0,0.0,0.0,0,0
H8OH11141,0.006912442396313364,3,0.0,0,0.0010011402205945576,0.023281688580974548,"Fudge, Marcia L. #",0.06053712628447916,0.0,169747,-1.0,170.747,171.747,52,DEM,OH,1,0.0,0.0,0.0,0.0,0,0
H6TN01388,0.004608294930875576,2,0.0,0,0.0017003529093577018,0.020136169971730157,"Roe, Phil",0.0398343322782679,0.0,25186,-5.0,30.186,35.186,5,REP,TN,1,0.0,0.0,0.0,0.0,0,0
H8UT03089,0.002304147465437788,1,0.0,0,0.0008970049860983719,0.01832452815320141,"Chaffetz, Jason",0.0387211503527927,0.0,166589,-5.0,171.589,176.589,65,REP,UT,1,0.0,0.0,0.0,0.0,0,0
H2FL08055,0.0,0,0.004608294930875576,2,0.0008717652851550921,0.016321097464222955,"Mica, John L.",0.0,0.004608294930875576,582281,-9.3,591.581,600.881,198,REP,FL,1,0.0,0.0,0.0,0.0,1,1
H0AZ01184,0.0,0,0.004608294930875576,2,0.0008717652851550921,0.016321097464222955,"Flake, Jeff",0.0,0.005184331797235023,153338,-7.0,160.338,167.338,58,REP,AZ,1,0.0,0.0,0.0,0.0,0,0
H2SC03057,0.002304147465437788,1,0.002304147465437788,1,0.0011188120568729567,0.017953207210645254,"Barrett, J. Gresham",0.002304147465437788,0.040529521503317234,566413,-23.5,589.913,613.413,157,REP,SC,1,0.0,0.0,0.0,0.0,0,0
H6WA06021,0.0,0,0.004608294930875576,2,0.0008717652851550921,0.016321097464222955,"Dicks, Norm",0.0,0.04794321547612323,534541,-43.25,577.791,621.041,150,DEM,WA,1,0.0,0.0,0.0,0.0,0,0
H0MI10071,0.002304147465437788,1,0.0,0,0.0009444643634740162,0.018916016265180063,"Camp, Dave ",0.04330300341077977,0.0,1596950,-18.73,1615.68,1634.41,462,REP,MI,1,0.0,0.0,0.0,0.0,1,0
H8LA00017,0.006912442396313364,3,0.0,0,0.001101109577559093,0.022216095659436972,"Cassidy, William ""Bill""",0.04330300341077977,0.0,1045924,-2.0,1047.924,1049.924,66,REP,LA,1,0.0,0.0,0.0,0.0,0,0
H2IA05072,0.0,0,0.006912442396313364,3,0.0008717652851550921,0.016321097464222955,"King, Steve",0.0,0.0824902882106339,319973,-15.0,334.973,349.973,120,REP,IA,1,0.0,0.0,0.0,0.0,0,0
H0TX04037,0.0,0,0.002304147465437788,1,0.0008717652851550921,0.016321097464222955,"Hall, Ralph M.",0.0,0.05022429076656919,449120,-14.5,463.62,478.12,170,REP,TX,1,0.0,0.0,0.0,0.0,1,1
H2MI02066,0.0,0,0.009216589861751152,4,0.0008717652851550921,0.016321097464222955,"Hoekstra, Peter ",0.0,0.009216589861751152,314484,-2.0,316.484,318.484,109,REP,MI,1,0.0,0.0,0.0,0.0,1,1
H2NY03089,0.0,0,0.004608294930875576,2,0.0008717652851550921,0.016321097464222955,"King, Peter T.",0.0,0.004608294930875576,582536,-19.2,601.736,620.936,205,REP,NY,1,0.0,0.0,0.0,0.0,1,1
H4TX13014,0.002304147465437788,1,0.0,0,0.005881408128102561,0.022663189492522846,"Thornberry, Mac",0.04745791842566036,0.0,160804,-11.0,171.804,182.804,66,REP,TX,1,0.0,0.0,0.0,0.0,0,0
H6AL04098,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Aderholt, Robert",0.0,0.0,260587,-18.0,278.587,296.587,92,REP,AL,1,0.0,0.0,0.0,0.0,0,0
H2AR03176,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Boozman, John",0.0,0.0,250906,-10.5,261.406,271.906,93,REP,AR,1,0.0,0.0,0.0,0.0,0,0
H2CA25036,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"McKeon, Howard P. ""Buck""",0.0,0.0,509394,-13.0,522.394,535.394,165,REP,CA,1,0.0,0.0,0.0,0.0,1,1
H8CA35032,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Dreier, David",0.0,0.0,588370,-20.4,608.77,629.17,171,REP,CA,1,0.0,0.0,0.0,0.0,1,1
H6CA24113,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Sherman, Brad",0.0,0.0,473298,-5.0,478.298,483.298,152,DEM,CA,1,0.0,0.0,0.0,0.0,0,0
H8CA44034,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Mack, Mary Bono",0.0,0.0,520079,-11.25,531.329,542.579,172,REP,CA,1,0.0,0.0,0.0,0.0,0,0
H2DE00072,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Castle, Michael N.",0.0,0.0,651342,-10.0,661.342,671.342,187,REP,DE,1,0.0,0.0,0.0,0.0,0,0
H6FL06035,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Young, C. W. Bill",0.0,0.0,373336,-7.75,381.086,388.836,103,REP,FL,1,0.0,0.0,0.0,0.0,0,0
H0FL04066,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Crenshaw, Ander",0.0,0.0,184808,-15.0,199.808,214.808,56,REP,FL,1,0.0,0.0,0.0,0.0,0,0
H8FL06056,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Stearns, Clifford B. (Cliff)",0.0,0.0,366489,-5.5,371.989,377.489,148,REP,FL,1,0.0,0.0,0.0,0.0,0,0
H8ID02064,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Simpson, Mike",0.0,0.0,379698,-15.5,395.198,410.698,125,REP,ID,1,0.0,0.0,0.0,0.0,0,0
H0IL15053,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Johnson, Timothy V.",0.0,0.0,214318,-25.5,239.818,265.318,89,REP,IL,1,0.0,0.0,0.0,0.0,0,0
H8LA02112,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Cao, Anh ""Joseph""",0.0,0.0,105742,0.0,105.742,105.742,7,REP,LA,1,0.0,0.0,0.0,0.0,0,0
H2MD06054,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Bartlett, Roscoe",0.0,0.0,133441,-12.0,145.441,157.441,52,REP,MD,1,0.0,0.0,0.0,0.0,0,0
H2MD08126,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Van Hollen, Chris",0.0,0.0,913617,-20.0,933.617,953.617,266,DEM,MD,1,0.0,0.0,0.0,0.0,0,0
H4MI03045,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Ehlers, Vernon J.",0.0,0.0,177372,-1.0,178.372,179.372,81,REP,MI,1,0.0,0.0,0.0,0.0,0,1
H6MI04113,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Upton, Fred",0.0,0.0,818843,-25.0,843.843,868.843,258,REP,MI,1,0.0,0.0,0.0,0.0,0,0
H0MI08042,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Rogers, Mike",0.0,0.0,795032,-27.75,822.782,850.532,267,REP,MI,1,0.0,0.0,0.0,0.0,0,0
H0MO02148,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Akin, Todd",0.0,0.0,241762,-3.0,244.762,247.762,82,REP,MO,1,0.0,0.0,0.0,0.0,0,0
H0MO00019,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Carnahan, Russ",0.0,0.0,580063,-2.0,582.063,584.063,143,DEM,MO,1,0.0,0.0,0.0,0.0,0,0
H4NC05146,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Foxx, Virginia",0.0,0.0,311239,-8.1,319.339,327.439,123,REP,NC,1,0.0,0.0,0.0,0.0,0,0
H4NC06011,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Coble, Howard",0.0,0.0,324048,-6.5,330.548,337.048,144,REP,NC,1,0.0,0.0,0.0,0.0,0,0
H4NC09106,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Myrick, Sue",0.0,0.0,521675,-11.5,533.175,544.675,181,REP,NC,1,0.0,0.0,0.0,0.0,0,0
H8NJ03073,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Pallone, Frank, Jr.",0.0,0.0,1120943,-11.25,1132.193,1143.443,280,DEM,NJ,1,0.0,0.0,0.0,0.0,0,0
H2OK01093,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Sullivan, John",0.0,0.0,602627,-2.0,604.627,606.627,156,REP,OK,1,0.0,0.0,0.0,0.0,0,0
H2SC04022,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Inglis, Bob",0.0,0.0,106401,-2.0,108.401,110.401,45,REP,SC,1,0.0,0.0,0.0,0.0,0,0
H4TN04015,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Gordon, Bart",0.0,0.0,1155512,-29.0,1184.512,1213.512,381,DEM,TN,1,0.0,0.0,0.0,0.0,1,1
H2TN06030,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Blackburn, Marsha",0.0,0.0,537070,-6.0,543.07,549.07,192,REP,TN,1,0.0,0.0,0.0,0.0,0,0
H6TX08100,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Brady, Kevin",0.0,0.0,512702,-33.0,545.702,578.702,195,REP,TX,1,0.0,0.0,0.0,0.0,0,0
H2VA04052,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Forbes, J. Randy",0.0,0.0,230122,-10.2,240.322,250.522,94,REP,VA,1,0.0,0.0,0.0,0.0,0,0
H8WI01024,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Ryan, Paul",0.0,0.0,854065,-17.5,871.565,889.065,266,REP,WI,1,0.0,0.0,0.0,0.0,1,1
H8WI00018,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Baldwin, Tammy",0.0,0.0,403140,-3.0,406.14,409.14,139,DEM,WI,1,0.0,0.0,0.0,0.0,0,0
H6WI03099,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Kind, Ron",0.0,0.0,865863,-5.0,870.863,875.863,279,DEM,WI,1,0.0,0.0,0.0,0.0,0,0
H8WI09050,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Sensenbrenner, F. James, Jr.",0.0,0.0,226674,-3.0,229.674,232.674,111,REP,WI,1,0.0,0.0,0.0,0.0,0,0
H0WI06061,0.0,0,0.0,0,0.0008717652851550921,0.016321097464222955,"Petri, Tom",0.0,0.0,524853,-13.0,537.853,550.853,179,REP,WI,1,0.0,0.0,0.0,0.0,0,0
